2024,29.03.2024 08:30,Hull KR,Hull FC,,,,,,,,,
2024,29.03.2024 11:00,St Helens,Wigan,,,,,,,,,
2024,30.03.2024 11:00,Warrington,Catalans Dragons,,,,,,,,,
2024,30.03.2024 13:30,Salford,Leigh,,,,,,,,,
2024,31.03.2024 10:00,London Broncos,Huddersfield,,,,,,,,,
2024,28.03.2024 16:00,Castleford,Leeds,6,26,0,0,6,26,,,
2024,17.03.2024 11:00,London Broncos,Warrington,4,58,4,24,0,34,,,
2024,16.03.2024 13:30,Catalans Dragons,Castleford,40,14,16,6,24,8,,,
2024,16.03.2024 11:00,Huddersfield,Hull KR,12,24,0,8,12,16,,,
2024,16.03.2024 11:00,Hull FC,Leigh,4,54,4,30,0,24,,,
2024,15.03.2024 16:00,Leeds,St Helens,8,18,8,6,0,12,,,
2024,14.03.2024 16:00,Salford,Wigan,12,22,0,4,12,18,,,
2024,09.03.2024 12:30,Catalans Dragons,Hull FC,26,12,14,6,12,6,,,
2024,09.03.2024 10:00,London Broncos,Wigan,22,60,10,22,12,38,,,
2024,08.03.2024 15:00,Castleford,Huddersfield,8,50,4,24,4,26,,,
2024,08.03.2024 15:00,Leigh,Leeds,16,22,16,0,0,22,,,
2024,08.03.2024 15:00,St Helens,Salford,20,24,14,6,6,18,,,
2024,07.03.2024 15:00,Hull KR,Warrington,20,22,12,18,8,4,,,
2024,03.03.2024 10:00,Hull FC,London Broncos,28,24,16,4,12,20,,,
2024,02.03.2024 12:30,Salford,Hull KR,17,10,12,0,5,10,,,
2024,02.03.2024 10:00,Leeds,Catalans Dragons,18,10,10,2,8,8,,,
2024,01.03.2024 15:00,St Helens,Leigh,12,4,4,0,8,4,,,
2024,01.03.2024 15:00,Warrington,Castleford,30,8,20,4,10,4,,,
2024,01.03.2024 15:00,Wigan,Huddersfield,30,16,18,4,12,12,,,
2024,25.02.2024 10:00,Salford,Castleford,26,22,18,10,8,12,,,
2024,24.02.2024 12:30,Huddersfield,St Helens,0,28,0,12,0,16,,,
2024,23.02.2024 15:00,London Broncos,Catalans Dragons,0,34,0,16,0,18,,,
2024,23.02.2024 15:00,Warrington,Hull FC,36,10,8,6,28,4,,,
2024,22.02.2024 15:00,Hull KR,Leeds,22,12,8,6,14,6,,,
2024,17.02.2024 12:30,Castleford,Wigan,4,32,4,16,0,16,,,
2024,17.02.2024 12:30,Catalans Dragons,Warrington,16,10,6,4,10,6,,,
2024,16.02.2024 15:00,Leeds,Salford,22,16,8,14,14,2,,,
2024,16.02.2024 15:00,Leigh,Huddersfield,8,16,4,12,4,4,,,
2024,16.02.2024 15:00,St Helens,London Broncos,40,4,20,0,20,4,,,
2024,15.02.2024 15:00,Hull FC,Hull KR,0,22,0,14,0,8,,,
