2022,03.04.2022 10:00,Wakefield,Salford,,,,,,,,,
2022,01.04.2022 15:00,Castleford,Toulouse Olympique,32,6,20,0,12,6,,,
2022,01.04.2022 15:00,Hull KR,Warrington,34,18,20,6,14,12,,,
2022,01.04.2022 15:00,Leeds,St Helens,0,26,0,8,0,18,,,
2022,01.04.2022 14:45,Huddersfield,Catalans Dragons,28,12,12,8,16,4,,,
2022,31.03.2022 15:00,Wigan,Hull FC,19,18,6,12,13,6,,,
2022,20.03.2022 11:00,Hull FC,Huddersfield,14,6,6,0,8,6,,,
2022,19.03.2022 13:00,Toulouse Olympique,St Helens,22,20,12,14,10,6,,,
2022,19.03.2022 08:30,Warrington,Wakefield,22,38,18,18,4,20,,,
2022,18.03.2022 16:00,Salford,Leeds,26,12,8,10,18,2,,,
2022,18.03.2022 15:30,Catalans Dragons,Hull KR,18,10,10,10,8,0,,,
2022,17.03.2022 16:00,Wigan,Castleford,32,22,10,6,22,16,,,
2022,12.03.2022 12:30,Catalans Dragons,Wigan,28,0,16,0,12,0,,,
2022,12.03.2022 10:15,Huddersfield,Castleford,36,24,18,0,18,24,,,
2022,11.03.2022 15:00,St Helens,Warrington,28,2,12,2,16,0,,,
2022,11.03.2022 14:45,Salford,Hull KR,16,26,0,18,16,8,,,
2022,11.03.2022 14:30,Wakefield,Toulouse Olympique,18,6,8,6,10,0,,,
2022,10.03.2022 15:00,Leeds,Hull FC,8,31,0,18,8,13,,,
2022,06.03.2022 10:30,Castleford,Hull FC,33,26,18,12,15,14,,,
2022,06.03.2022 10:00,Huddersfield,Salford,34,2,14,2,20,0,,,
2022,05.03.2022 12:00,Toulouse Olympique,Wigan,28,29,18,10,10,19,,,
2022,04.03.2022 15:00,Hull KR,St Helens,8,42,4,24,4,18,,,
2022,04.03.2022 15:00,Warrington,Catalans Dragons,18,24,6,6,12,18,,,
2022,03.03.2022 15:00,Wakefield,Leeds,18,34,0,30,18,4,,,
2022,26.02.2022 12:00,Toulouse Olympique,Warrington,18,32,2,16,16,16,,,
2022,26.02.2022 10:00,Hull FC,Salford,48,16,20,6,28,10,,,
2022,25.02.2022 15:00,Hull KR,Castleford,26,10,8,6,18,4,,,
2022,25.02.2022 15:00,St Helens,Wakefield,20,4,16,4,4,0,,,
2022,24.02.2022 15:00,Leeds,Catalans Dragons,4,10,4,4,0,6,,,
2022,24.02.2022 15:00,Wigan,Huddersfield,22,12,16,6,6,6,,,
2022,20.02.2022 10:00,Salford,Toulouse Olympique,38,12,20,6,18,6,,,
2022,19.02.2022 12:00,Catalans Dragons,Wakefield,24,22,16,10,8,12,,,
2022,19.02.2022 10:00,Huddersfield,Hull KR,26,12,16,0,10,12,,,
2022,19.02.2022 07:30,Hull FC,St Helens,6,38,0,20,6,18,,,
2022,18.02.2022 15:00,Wigan,Leeds,34,12,12,6,22,6,,,
2022,17.02.2022 15:00,Warrington,Castleford,34,10,12,0,22,10,,,
2022,13.02.2022 10:00,Wakefield,Hull FC,12,16,6,6,6,10,,,
2022,12.02.2022 14:00,Toulouse Olympique,Huddersfield,14,42,10,16,4,26,,,
2022,12.02.2022 07:30,Leeds,Warrington,20,22,12,10,8,12,,,
2022,11.02.2022 15:00,Castleford,Salford,16,26,10,20,6,6,,,
2022,11.02.2022 15:00,Hull KR,Wigan,10,24,4,18,6,6,,,
2022,10.02.2022 15:00,St Helens,Catalans Dragons,28,8,16,8,12,0,,,
