2021,03.12.2021 12:00,Sharks,Bulls,,,,,,
2021,03.12.2021 14:35,Edinburgh,Benetton,,,,,,
2021,03.12.2021 14:45,Leinster,Connacht,,,,,,
2021,04.12.2021 10:00,Ospreys,Ulster,,,,,,
2021,04.12.2021 10:00,Stormers,Lions,,,,,,
2021,04.12.2021 14:35,Glasgow Warriors,Dragons,,,,,,
2021,27.11.2021 15:00,Leinster,Ulster,10,20,0,7,10,13
2021,27.11.2021 12:15,Dragons,Edinburgh,14,30,14,17,0,13
2021,27.11.2021 08:00,Benetton,Glasgow Warriors,19,18,13,15,6,3
2021,26.11.2021 14:35,Connacht,Ospreys,46,18,18,11,28,7
2021,26.11.2021 14:35,Connacht,Ospreys,46,18,18,11,28,7
2021,23.10.2021 14:35,Ospreys,Munster,18,10,9,3,9,7
2021,23.10.2021 12:15,Cardiff Rugby,Dragons,31,29,18,14,13,15
2021,23.10.2021 12:15,Connacht,Ulster,36,11,17,6,19,5
2021,23.10.2021 08:00,Zebre,Edinburgh,10,27,7,8,3,19
2021,22.10.2021 14:35,Glasgow Warriors,Leinster,15,31,10,17,5,14
2021,22.10.2021 14:35,Scarlets,Benetton,34,28,14,7,20,21
2021,16.10.2021 14:35,Cardiff Rugby,Sharks,23,17,17,10,6,7
2021,16.10.2021 14:35,Munster,Connacht,20,18,7,6,13,12
2021,16.10.2021 12:15,Edinburgh,Bulls,17,10,14,3,3,7
2021,16.10.2021 12:15,Leinster,Scarlets,50,15,22,8,28,7
2021,16.10.2021 10:05,Benetton,Ospreys,26,29,7,12,19,17
2021,16.10.2021 08:00,Zebre,Glasgow Warriors,6,17,6,14,0,3
2021,15.10.2021 14:35,Dragons,Stormers,10,24,10,9,0,15
2021,15.10.2021 14:35,Ulster,Lions,26,10,12,10,14,0
2021,10.10.2021 09:00,Scarlets,Munster,13,43,13,22,0,21
2021,09.10.2021 14:35,Cardiff Rugby,Bulls,19,29,16,3,3,26
2021,09.10.2021 12:15,Connacht,Dragons,22,35,12,8,10,27
2021,09.10.2021 12:15,Edinburgh,Stormers,20,20,20,20,0,0
2021,09.10.2021 10:05,Glasgow Warriors,Lions,13,9,10,6,3,3
2021,09.10.2021 08:00,Leinster,Zebre,43,7,15,0,28,7
2021,08.10.2021 14:35,Ospreys,Sharks,13,27,6,6,7,21
2021,08.10.2021 14:35,Ulster,Benetton,28,8,21,3,7,5
2021,03.10.2021 09:00,Dragons,Leinster,6,7,0,7,6,0
2021,02.10.2021 14:35,Munster,Stormers,34,18,7,15,27,3
2021,02.10.2021 14:35,Ospreys,Cardiff Rugby,18,14,12,7,6,7
2021,02.10.2021 12:15,Zebre,Ulster,3,36,3,10,0,26
2021,02.10.2021 10:00,Glasgow Warriors,Sharks,35,24,28,10,7,14
2021,02.10.2021 08:00,Benetton,Edinburgh,28,27,15,19,13,8
2021,01.10.2021 14:35,Connacht,Bulls,34,7,10,7,24,0
2021,01.10.2021 14:35,Scarlets,Lions,36,13,20,6,16,7
2021,26.09.2021 09:00,Dragons,Ospreys,23,27,16,10,7,17
2021,25.09.2021 14:35,Munster,Sharks,42,17,20,3,22,14
2021,25.09.2021 12:15,Edinburgh,Scarlets,26,22,19,8,7,14
2021,25.09.2021 12:15,Leinster,Bulls,31,3,17,3,14,0
2021,25.09.2021 08:00,Benetton,Stormers,22,18,7,11,15,7
2021,24.09.2021 14:35,Cardiff Rugby,Connacht,33,21,14,13,19,8
2021,24.09.2021 14:35,Ulster,Glasgow Warriors,35,29,14,15,21,14
2021,24.09.2021 12:35,Zebre,Lions,26,38,0,35,26,3
