27324,Match 1,56,Stadio Olimpico,Roma,Italy,1612620900000.0,1612620900000.0,"Sat 6 Feb 2021, 15:15 GMT+01:00",0,41,Italy,ITA,42,France,FRA,10,50,C,B,1934,2021 Six Nations,mru,1612569600000.0,2021-02-06,1616803199000.0,2021-03-26,"{""matchId"":27324.0,""description"":""Match 1"",""venue"":{""id"":56.0,""name"":""Stadio Olimpico"",""city"":""Roma"",""country"":""Italy""},""time"":{""millis"":1612620900000.0,""gmtOffset"":1.0,""label"":""Sat 6 Feb 2021, 15:15 GMT+01:00""},""attendance"":0.0,""teams"":[{""id"":41.0,""name"":""Italy"",""abbreviation"":""ITA""},{""id"":42.0,""name"":""France"",""abbreviation"":""FRA""}],""scores"":[10.0,50.0],""status"":""C"",""outcome"":""B"",""events"":[{""id"":1934.0,""label"":""2021 Six Nations"",""sport"":""mru"",""start"":{""millis"":1612569600000.0,""gmtOffset"":0.0,""label"":""2021-02-06""},""end"":{""millis"":1616803199000.0,""gmtOffset"":0.0,""label"":""2021-03-26""},""rankingsWeight"":1.0,""winningTeam"":{""id"":33.0,""name"":""Wales"",""abbreviation"":""WAL""},""eventStatus"":{""eventStatusID"":1.0,""eventStatusName"":""Normal""}}],""sport"":""Mens Rugby Union"",""competition"":""2021 Six Nations"",""weather"":{}}"
27325,Match 2,3,Twickenham,London,England,1612629900000.0,1612629900000.0,"Sat 6 Feb 2021, 16:45 GMT",0,34,England,ENG,35,Scotland,SCO,6,11,C,B,1934,2021 Six Nations,mru,1612569600000.0,2021-02-06,1616803199000.0,2021-03-26,"{""matchId"":27325.0,""description"":""Match 2"",""venue"":{""id"":3.0,""name"":""Twickenham"",""city"":""London"",""country"":""England""},""time"":{""millis"":1612629900000.0,""gmtOffset"":0.0,""label"":""Sat 6 Feb 2021, 16:45 GMT""},""attendance"":0.0,""teams"":[{""id"":34.0,""name"":""England"",""abbreviation"":""ENG""},{""id"":35.0,""name"":""Scotland"",""abbreviation"":""SCO""}],""scores"":[6.0,11.0],""status"":""C"",""outcome"":""B"",""events"":[{""id"":1934.0,""label"":""2021 Six Nations"",""sport"":""mru"",""start"":{""millis"":1612569600000.0,""gmtOffset"":0.0,""label"":""2021-02-06""},""end"":{""millis"":1616803199000.0,""gmtOffset"":0.0,""label"":""2021-03-26""},""rankingsWeight"":1.0,""winningTeam"":{""id"":33.0,""name"":""Wales"",""abbreviation"":""WAL""},""eventStatus"":{""eventStatusID"":1.0,""eventStatusName"":""Normal""}}],""sport"":""Mens Rugby Union"",""competition"":""2021 Six Nations"",""weather"":{}}"
27775,,1654,Stadionul Ion Oblemenco,Craiova,Romania,1612689300000.0,1612689300000.0,"Sun 7 Feb 2021, 11:15 GMT+02:00",0,52,Romania,ROU,699,Belgium,BEL,28,0,CC,,1980,2020 Rugby Europe Championship,mru,1580515200000.0,2020-02-01,1612742399000.0,2021-02-07,"{""matchId"":27775.0,""venue"":{""id"":1654.0,""name"":""Stadionul Ion Oblemenco"",""city"":""Craiova"",""country"":""Romania""},""time"":{""millis"":1612689300000.0,""gmtOffset"":2.0,""label"":""Sun 7 Feb 2021, 11:15 GMT+02:00""},""attendance"":0.0,""teams"":[{""id"":52.0,""name"":""Romania"",""abbreviation"":""ROU""},{""id"":699.0,""name"":""Belgium"",""abbreviation"":""BEL""}],""scores"":[28.0,0.0],""status"":""CC"",""events"":[{""id"":1980.0,""label"":""2020 Rugby Europe Championship"",""sport"":""mru"",""start"":{""millis"":1580515200000.0,""gmtOffset"":0.0,""label"":""2020-02-01""},""end"":{""millis"":1612742399000.0,""gmtOffset"":0.0,""label"":""2021-02-07""},""rankingsWeight"":1.0,""eventStatus"":{""eventStatusID"":1.0,""eventStatusName"":""Normal""}}],""sport"":""Mens Rugby Union"",""competition"":""2020 Rugby Europe Championship"",""weather"":{}}"
27777,,1018,Estadio Nacional Universidad Complutense,Madrid,Spain,1612698300000.0,1612698300000.0,"Sun 7 Feb 2021, 12:45 GMT+01:00",0,43,Spain,ESP,44,Portugal,POR,25,11,C,A,1980,2020 Rugby Europe Championship,mru,1580515200000.0,2020-02-01,1612742399000.0,2021-02-07,"{""matchId"":27777.0,""venue"":{""id"":1018.0,""name"":""Estadio Nacional Universidad Complutense"",""city"":""Madrid"",""country"":""Spain""},""time"":{""millis"":1612698300000.0,""gmtOffset"":1.0,""label"":""Sun 7 Feb 2021, 12:45 GMT+01:00""},""attendance"":0.0,""teams"":[{""id"":43.0,""name"":""Spain"",""abbreviation"":""ESP""},{""id"":44.0,""name"":""Portugal"",""abbreviation"":""POR""}],""scores"":[25.0,11.0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1980.0,""label"":""2020 Rugby Europe Championship"",""sport"":""mru"",""start"":{""millis"":1580515200000.0,""gmtOffset"":0.0,""label"":""2020-02-01""},""end"":{""millis"":1612742399000.0,""gmtOffset"":0.0,""label"":""2021-02-07""},""rankingsWeight"":1.0,""eventStatus"":{""eventStatusID"":1.0,""eventStatusName"":""Normal""}}],""sport"":""Mens Rugby Union"",""competition"":""2020 Rugby Europe Championship"",""weather"":{""matchWeather"":""Sun"",""matchMaxTemperature"":10.0,""matchPitchConditions"":""Wet""}}"
27326,Match 3,1,Principality Stadium,Cardiff,Wales,1612710000000.0,1612710000000.0,"Sun 7 Feb 2021, 15:00 GMT",0,33,Wales,WAL,36,Ireland,IRE,21,16,C,A,1934,2021 Six Nations,mru,1612569600000.0,2021-02-06,1616803199000.0,2021-03-26,"{""matchId"":27326.0,""description"":""Match 3"",""venue"":{""id"":1.0,""name"":""Principality Stadium"",""city"":""Cardiff"",""country"":""Wales""},""time"":{""millis"":1612710000000.0,""gmtOffset"":0.0,""label"":""Sun 7 Feb 2021, 15:00 GMT""},""attendance"":0.0,""teams"":[{""id"":33.0,""name"":""Wales"",""abbreviation"":""WAL""},{""id"":36.0,""name"":""Ireland"",""abbreviation"":""IRE""}],""scores"":[21.0,16.0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1934.0,""label"":""2021 Six Nations"",""sport"":""mru"",""start"":{""millis"":1612569600000.0,""gmtOffset"":0.0,""label"":""2021-02-06""},""end"":{""millis"":1616803199000.0,""gmtOffset"":0.0,""label"":""2021-03-26""},""rankingsWeight"":1.0,""winningTeam"":{""id"":33.0,""name"":""Wales"",""abbreviation"":""WAL""},""eventStatus"":{""eventStatusID"":1.0,""eventStatusName"":""Normal""}}],""sport"":""Mens Rugby Union"",""competition"":""2021 Six Nations"",""weather"":{}}"
27776,,1173,Mikheil Meskhi Stadium,Tbilisi,Georgia,1612695600000.0,1612695600000.0,"Sun 7 Feb 2021, 15:00 GMT+04:00",0,720,Georgia,GEO,756,Russia,RUS,16,7,C,A,1980,2020 Rugby Europe Championship,mru,1580515200000.0,2020-02-01,1612742399000.0,2021-02-07,"{""matchId"":27776.0,""venue"":{""id"":1173.0,""name"":""Mikheil Meskhi Stadium"",""city"":""Tbilisi"",""country"":""Georgia""},""time"":{""millis"":1612695600000.0,""gmtOffset"":4.0,""label"":""Sun 7 Feb 2021, 15:00 GMT+04:00""},""attendance"":0.0,""teams"":[{""id"":720.0,""name"":""Georgia"",""abbreviation"":""GEO""},{""id"":756.0,""name"":""Russia"",""abbreviation"":""RUS""}],""scores"":[16.0,7.0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1980.0,""label"":""2020 Rugby Europe Championship"",""sport"":""mru"",""start"":{""millis"":1580515200000.0,""gmtOffset"":0.0,""label"":""2020-02-01""},""end"":{""millis"":1612742399000.0,""gmtOffset"":0.0,""label"":""2021-02-07""},""rankingsWeight"":1.0,""eventStatus"":{""eventStatusID"":1.0,""eventStatusName"":""Normal""}}],""sport"":""Mens Rugby Union"",""competition"":""2020 Rugby Europe Championship"",""weather"":{""matchWeather"":""Cloudy"",""matchMaxTemperature"":12.0,""matchPitchConditions"":""Fair""}}"
27327,Match 4,3,Twickenham,London,England,1613225700000.0,1613225700000.0,"Sat 13 Feb 2021, 14:15 GMT",0,34,England,ENG,41,Italy,ITA,41,18,C,A,1934,2021 Six Nations,mru,1612569600000.0,2021-02-06,1616803199000.0,2021-03-26,"{""matchId"":27327.0,""description"":""Match 4"",""venue"":{""id"":3.0,""name"":""Twickenham"",""city"":""London"",""country"":""England""},""time"":{""millis"":1613225700000.0,""gmtOffset"":0.0,""label"":""Sat 13 Feb 2021, 14:15 GMT""},""attendance"":0.0,""teams"":[{""id"":34.0,""name"":""England"",""abbreviation"":""ENG""},{""id"":41.0,""name"":""Italy"",""abbreviation"":""ITA""}],""scores"":[41.0,18.0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":1934.0,""label"":""2021 Six Nations"",""sport"":""mru"",""start"":{""millis"":1612569600000.0,""gmtOffset"":0.0,""label"":""2021-02-06""},""end"":{""millis"":1616803199000.0,""gmtOffset"":0.0,""label"":""2021-03-26""},""rankingsWeight"":1.0,""winningTeam"":{""id"":33.0,""name"":""Wales"",""abbreviation"":""WAL""},""eventStatus"":{""eventStatusID"":1.0,""eventStatusName"":""Normal""}}],""sport"":""Mens Rugby Union"",""competition"":""2021 Six Nations"",""weather"":{}}"
27328,Match 5,7,Murrayfield,Edinburgh,Scotland,1613234700000.0,1613234700000.0,"Sat 13 Feb 2021, 16:45 GMT",0,35,Scotland,SCO,33,Wales,WAL,24,25,C,B,1934,2021 Six Nations,mru,1612569600000.0,2021-02-06,1616803199000.0,2021-03-26,"{""matchId"":27328.0,""description"":""Match 5"",""venue"":{""id"":7.0,""name"":""Murrayfield"",""city"":""Edinburgh"",""country"":""Scotland""},""time"":{""millis"":1613234700000.0,""gmtOffset"":0.0,""label"":""Sat 13 Feb 2021, 16:45 GMT""},""attendance"":0.0,""teams"":[{""id"":35.0,""name"":""Scotland"",""abbreviation"":""SCO""},{""id"":33.0,""name"":""Wales"",""abbreviation"":""WAL""}],""scores"":[24.0,25.0],""status"":""C"",""outcome"":""B"",""events"":[{""id"":1934.0,""label"":""2021 Six Nations"",""sport"":""mru"",""start"":{""millis"":1612569600000.0,""gmtOffset"":0.0,""label"":""2021-02-06""},""end"":{""millis"":1616803199000.0,""gmtOffset"":0.0,""label"":""2021-03-26""},""rankingsWeight"":1.0,""winningTeam"":{""id"":33.0,""name"":""Wales"",""abbreviation"":""WAL""},""eventStatus"":{""eventStatusID"":1.0,""eventStatusName"":""Normal""}}],""sport"":""Mens Rugby Union"",""competition"":""2021 Six Nations"",""weather"":{}}"
27329,Match 6,4,Aviva Stadium,Dublin,Ireland,1613314800000.0,1613314800000.0,"Sun 14 Feb 2021, 15:00 GMT",0,36,Ireland,IRE,42,France,FRA,13,15,C,B,1934,2021 Six Nations,mru,1612569600000.0,2021-02-06,1616803199000.0,2021-03-26,"{""matchId"":27329.0,""description"":""Match 6"",""venue"":{""id"":4.0,""name"":""Aviva Stadium"",""city"":""Dublin"",""country"":""Ireland""},""time"":{""millis"":1613314800000.0,""gmtOffset"":0.0,""label"":""Sun 14 Feb 2021, 15:00 GMT""},""attendance"":0.0,""teams"":[{""id"":36.0,""name"":""Ireland"",""abbreviation"":""IRE""},{""id"":42.0,""name"":""France"",""abbreviation"":""FRA""}],""scores"":[13.0,15.0],""status"":""C"",""outcome"":""B"",""events"":[{""id"":1934.0,""label"":""2021 Six Nations"",""sport"":""mru"",""start"":{""millis"":1612569600000.0,""gmtOffset"":0.0,""label"":""2021-02-06""},""end"":{""millis"":1616803199000.0,""gmtOffset"":0.0,""label"":""2021-03-26""},""rankingsWeight"":1.0,""winningTeam"":{""id"":33.0,""name"":""Wales"",""abbreviation"":""WAL""},""eventStatus"":{""eventStatusID"":1.0,""eventStatusName"":""Normal""}}],""sport"":""Mens Rugby Union"",""competition"":""2021 Six Nations"",""weather"":{}}"
28527,Match 2,1655,Estadio Pedro Escartín,Guadalajara,Spain,1613833200000.0,1613833200000.0,"Sat 20 Feb 2021, 16:00 GMT+01:00",0,2521,Spain,ESP,2905,Russia,RUS,56,7,C,A,2003,Rugby Europe Women’s Championship 2020,wru,1583539200000.0,2020-03-07,1614470399000.0,2021-02-27,"{""matchId"":28527.0,""description"":""Match 2"",""eventPhase"":""Pool"",""venue"":{""id"":1655.0,""name"":""Estadio Pedro Escartín"",""city"":""Guadalajara"",""country"":""Spain""},""time"":{""millis"":1613833200000.0,""gmtOffset"":1.0,""label"":""Sat 20 Feb 2021, 16:00 GMT+01:00""},""attendance"":0.0,""teams"":[{""id"":2521.0,""name"":""Spain"",""abbreviation"":""ESP""},{""id"":2905.0,""name"":""Russia"",""abbreviation"":""RUS""}],""scores"":[56.0,7.0],""status"":""C"",""outcome"":""A"",""events"":[{""id"":2003.0,""label"":""Rugby Europe Women’s Championship 2020"",""sport"":""wru"",""start"":{""millis"":1583539200000.0,""gmtOffset"":0.0,""label"":""2020-03-07""},""end"":{""millis"":1614470399000.0,""gmtOffset"":0.0,""label"":""2021-02-27""},""rankingsWeight"":1.0,""abbr"":""REWC20"",""winningTeam"":{""id"":2521.0,""name"":""Spain"",""abbreviation"":""ESP""},""eventStatus"":{""eventStatusID"":1.0,""eventStatusName"":""Normal""}},{""id"":2014.0,""label"":""2021 Women's Internationals"",""sport"":""wru"",""start"":{""millis"":1609459200000.0,""gmtOffset"":0.0,""label"":""2021-01-01""},""end"":{""millis"":1640995199000.0,""gmtOffset"":0.0,""label"":""2021-12-31""},""rankingsWeight"":1.0,""eventStatus"":{""eventStatusID"":1.0,""eventStatusName"":""Normal""}},{""id"":1942.0,""label"":""Rugby World Cup 2021 Qualifying"",""sport"":""wru"",""start"":{""millis"":1565308800000.0,""gmtOffset"":0.0,""label"":""2019-08-09""},""end"":{""millis"":1625097599000.0,""gmtOffset"":0.0,""label"":""2021-06-30""},""rankingsWeight"":1.0,""abbr"":""WRWC2021Q"",""eventStatus"":{""eventStatusID"":1.0,""eventStatusName"":""Normal""}}],""sport"":""Womens Rugby Union"",""competition"":""Rugby Europe Women’s Championship 2020"",""weather"":{""matchWeather"":""Sun"",""matchMaxTemperature"":18.0,""matchPitchConditions"":""Fair""}}"
